image_name,class_name,r,g,b,Brightness,Width_in,Height_in,Confidence,hex_color
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,93,93,93,93.0,0.36,0.18,0.9364,#5d5d5d
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,78,78,78,78.0,0.36,0.18,0.9346,#4e4e4e
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,90,90,90,90.0,0.36,0.2025,0.9105,#5a5a5a
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,88,88,88,88.0,0.36,0.18,0.9057,#585858
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,87,87,87,87.0,0.36,0.2025,0.9055,#575757
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,83,83,83,83.0,0.36,0.18,0.8992,#535353
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,83,83,83,83.0,0.36,0.18,0.897,#535353
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,96,96,96,96.0,0.36,0.2025,0.8936,#606060
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,86,86,86,86.0,0.36,0.18,0.8871,#565656
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,90,90,90,90.0,0.36,0.2025,0.8565,#5a5a5a
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,87,87,87,87.0,0.36,0.18,0.8502,#575757
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,75,75,75,75.0,0.3375,0.18,0.8474,#4b4b4b
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,68,68,68,68.0,0.36,0.18,0.582,#444444
251010_125650_0000080816_CAM1_NG_bmp.rf.c0c79562c5537889b8958f77bc01287d.jpg,qblock,68,68,68,68.0,0.3375,0.2025,0.545,#444444
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,184,184,184,184.0,0.36,0.18,0.8894,#b8b8b8
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,175,175,175,175.0,0.3375,0.18,0.8774,#afafaf
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,165,165,165,165.0,0.36,0.18,0.8224,#a5a5a5
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,174,174,174,174.0,0.3375,0.18,0.8103,#aeaeae
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,194,194,194,194.0,0.3825,0.2025,0.7926,#c2c2c2
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,193,193,193,193.0,0.36,0.18,0.7739,#c1c1c1
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,185,185,185,185.0,0.2925,0.1125,0.7377,#b9b9b9
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,173,173,173,173.0,0.27,0.09,0.7252,#adadad
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,184,184,184,184.0,0.3375,0.18,0.7236,#b8b8b8
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,184,184,184,184.0,0.2925,0.09,0.6547,#b8b8b8
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,193,193,193,193.0,0.2925,0.09,0.6509,#c1c1c1
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,177,177,177,177.0,0.27,0.1125,0.6334,#b1b1b1
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,187,187,187,187.0,0.27,0.1125,0.5509,#bbbbbb
251107_232342_0000097764_CAM1_NG_bmp.rf.26a562fd2896d1db5886e234874d13dc.jpg,incorrect qblock,196,196,196,196.0,0.2925,0.1125,0.5037,#c4c4c4
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,76,76,76,76.0,0.36,0.2025,0.8901,#4c4c4c
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,86,86,86,86.0,0.36,0.2025,0.8742,#565656
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,78,78,78,78.0,0.36,0.18,0.8685,#4e4e4e
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,76,76,76,76.0,0.36,0.18,0.8599,#4c4c4c
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,84,84,84,84.0,0.36,0.2025,0.856,#545454
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,74,74,74,74.0,0.36,0.18,0.8488,#4a4a4a
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,80,80,80,80.0,0.36,0.2025,0.8208,#505050
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,79,79,79,79.0,0.36,0.2025,0.7954,#4f4f4f
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,90,90,90,90.0,0.3825,0.2025,0.7854,#5a5a5a
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,72,72,72,72.0,0.36,0.2025,0.7761,#484848
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,88,88,88,88.0,0.36,0.2025,0.7714,#585858
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,68,68,68,68.0,0.3375,0.2025,0.7474,#444444
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,65,65,65,65.0,0.36,0.2025,0.6668,#414141
251015_020538_0000434629_CAM1_OK_bmp.rf.4d468f4360b5c6e82fba4096a92ff200.jpg,qblock,85,85,85,85.0,0.3825,0.2025,0.6522,#555555
251010_070226_0000043592_CAM1_NG_bmp.rf.70696547d1f67f46eb7f6c9bce46d3de.jpg,qblock,75,75,75,75.0,0.36,0.18,0.941,#4b4b4b
251010_070226_0000043592_CAM1_NG_bmp.rf.70696547d1f67f46eb7f6c9bce46d3de.jpg,qblock,94,94,94,94.0,0.3825,0.2025,0.9319,#5e5e5e
251010_070226_0000043592_CAM1_NG_bmp.rf.70696547d1f67f46eb7f6c9bce46d3de.jpg,qblock,80,80,80,80.0,0.36,0.2025,0.9311,#505050
251010_070226_0000043592_CAM1_NG_bmp.rf.70696547d1f67f46eb7f6c9bce46d3de.jpg,qblock,84,84,84,84.0,0.36,0.2025,0.9152,#545454
251010_070226_0000043592_CAM1_NG_bmp.rf.70696547d1f67f46eb7f6c9bce46d3de.jpg,qblock,72,72,72,72.0,0.36,0.18,0.9045,#484848
251010_070226_0000043592_CAM1_NG_bmp.rf.70696547d1f67f46eb7f6c9bce46d3de.jpg,qblock,86,86,86,86.0,0.36,0.2025,0.8992,#565656
251010_070226_0000043592_CAM1_NG_bmp.rf.70696547d1f67f46eb7f6c9bce46d3de.jpg,qblock,86,86,86,86.0,0.3825,0.2025,0.8893,#565656
251010_070226_0000043592_CAM1_NG_bmp.rf.70696547d1f67f46eb7f6c9bce46d3de.jpg,qblock,86,86,86,86.0,0.3825,0.2025,0.8892,#565656
251010_070226_0000043592_CAM1_NG_bmp.rf.70696547d1f67f46eb7f6c9bce46d3de.jpg,qblock,81,81,81,81.0,0.3825,0.2025,0.889,#515151
251010_070226_0000043592_CAM1_NG_bmp.rf.70696547d1f67f46eb7f6c9bce46d3de.jpg,qblock,88,88,88,88.0,0.3825,0.2025,0.8792,#585858
251010_070226_0000043592_CAM1_NG_bmp.rf.70696547d1f67f46eb7f6c9bce46d3de.jpg,qblock,83,83,83,83.0,0.36,0.2025,0.8588,#535353
251010_070226_0000043592_CAM1_NG_bmp.rf.70696547d1f67f46eb7f6c9bce46d3de.jpg,qblock,70,70,70,70.0,0.3375,0.18,0.8562,#464646
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,180,180,180,180.0,0.3375,0.18,0.8802,#b4b4b4
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,182,182,182,182.0,0.36,0.2025,0.8581,#b6b6b6
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,191,191,191,191.0,0.3825,0.2025,0.8284,#bfbfbf
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,172,172,172,172.0,0.3375,0.18,0.8277,#acacac
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,193,193,193,193.0,0.36,0.18,0.7966,#c1c1c1
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,159,159,159,159.0,0.36,0.18,0.7934,#9f9f9f
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,179,179,179,179.0,0.27,0.135,0.7764,#b3b3b3
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,180,180,180,180.0,0.3375,0.18,0.7735,#b4b4b4
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,189,189,189,189.0,0.27,0.135,0.7152,#bdbdbd
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,182,182,182,182.0,0.2925,0.09,0.6959,#b6b6b6
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,182,182,182,182.0,0.2925,0.09,0.6821,#b6b6b6
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,184,184,184,184.0,0.27,0.1125,0.6745,#b8b8b8
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,170,170,170,170.0,0.27,0.09,0.6254,#aaaaaa
251107_232037_0000097151_CAM1_NG_bmp.rf.162bc657ac1667020b156ff731914bd1.jpg,incorrect qblock,184,184,184,184.0,0.27,0.1125,0.5791,#b8b8b8
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,178,178,178,178.0,0.36,0.18,0.8787,#b2b2b2
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,180,180,180,180.0,0.3375,0.18,0.8572,#b4b4b4
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,178,178,178,178.0,0.3375,0.18,0.8263,#b2b2b2
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,157,157,157,157.0,0.36,0.18,0.8258,#9d9d9d
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,184,184,184,184.0,0.3825,0.18,0.8004,#b8b8b8
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,193,193,193,193.0,0.36,0.18,0.7597,#c1c1c1
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,189,189,189,189.0,0.3375,0.18,0.7487,#bdbdbd
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,185,185,185,185.0,0.27,0.1125,0.7335,#b9b9b9
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,180,180,180,180.0,0.27,0.1125,0.7015,#b4b4b4
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,194,194,194,194.0,0.2925,0.1125,0.6976,#c2c2c2
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,177,177,177,177.0,0.27,0.1125,0.6964,#b1b1b1
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,186,186,186,186.0,0.27,0.09,0.6722,#bababa
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,191,191,191,191.0,0.2925,0.1125,0.5983,#bfbfbf
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,192,192,192,192.0,0.27,0.1125,0.526,#c0c0c0
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,87,87,87,87.0,0.36,0.2025,0.9377,#575757
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,73,73,73,73.0,0.36,0.18,0.9245,#494949
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,87,87,87,87.0,0.36,0.2025,0.9236,#575757
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,83,83,83,83.0,0.36,0.2025,0.9206,#535353
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,80,80,80,80.0,0.36,0.18,0.9071,#505050
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,80,80,80,80.0,0.36,0.18,0.9058,#505050
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,92,92,92,92.0,0.36,0.2025,0.8962,#5c5c5c
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,80,80,80,80.0,0.36,0.18,0.8925,#505050
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,87,87,87,87.0,0.36,0.18,0.888,#575757
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,68,68,68,68.0,0.3375,0.18,0.8641,#444444
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,79,79,79,79.0,0.36,0.18,0.8439,#4f4f4f
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,81,81,81,81.0,0.36,0.18,0.8187,#515151
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,61,61,61,61.0,0.36,0.18,0.6564,#3d3d3d
251010_125638_0000080773_CAM1_NG_bmp.rf.8f2e8c9761f133550a37a837f5dc366a.jpg,qblock,74,74,74,74.0,0.3375,0.2025,0.6004,#4a4a4a
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,181,181,181,181.0,0.3375,0.2025,0.8721,#b5b5b5
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,180,180,180,180.0,0.36,0.2025,0.8567,#b4b4b4
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,173,173,173,173.0,0.3375,0.18,0.841,#adadad
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,185,185,185,185.0,0.36,0.2025,0.8355,#b9b9b9
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,189,189,189,189.0,0.27,0.1125,0.8102,#bdbdbd
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,194,194,194,194.0,0.36,0.18,0.7869,#c2c2c2
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,186,186,186,186.0,0.3375,0.18,0.7826,#bababa
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,156,156,156,156.0,0.36,0.18,0.7737,#9c9c9c
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,189,189,189,189.0,0.27,0.1125,0.763,#bdbdbd
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,194,194,194,194.0,0.2925,0.1125,0.7233,#c2c2c2
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,189,189,189,189.0,0.27,0.1125,0.7042,#bdbdbd
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,197,197,197,197.0,0.2925,0.1125,0.6742,#c5c5c5
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,186,186,186,186.0,0.27,0.1125,0.6671,#bababa
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,184,184,184,184.0,0.27,0.1125,0.6571,#b8b8b8
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,180,180,180,180.0,0.27,0.1125,0.6441,#b4b4b4
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,173,173,173,173.0,0.2925,0.09,0.6067,#adadad
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,187,187,187,187.0,0.27,0.1125,0.5722,#bbbbbb
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,178,178,178,178.0,0.2925,0.1125,0.5468,#b2b2b2
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,182,182,182,182.0,0.36,0.18,0.8874,#b6b6b6
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,185,185,185,185.0,0.3375,0.18,0.8588,#b9b9b9
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,170,170,170,170.0,0.36,0.2025,0.8192,#aaaaaa
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,198,198,198,198.0,0.3825,0.2025,0.779,#c6c6c6
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,180,180,180,180.0,0.3375,0.2025,0.7678,#b4b4b4
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,201,201,201,201.0,0.36,0.18,0.7653,#c9c9c9
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,184,184,184,184.0,0.27,0.1125,0.7597,#b8b8b8
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,175,175,175,175.0,0.27,0.09,0.7472,#afafaf
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,193,193,193,193.0,0.3375,0.18,0.737,#c1c1c1
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,190,190,190,190.0,0.2925,0.09,0.6455,#bebebe
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,180,180,180,180.0,0.27,0.09,0.6331,#b4b4b4
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,182,182,182,182.0,0.2925,0.1125,0.6184,#b6b6b6
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,198,198,198,198.0,0.2925,0.135,0.5691,#c6c6c6
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,190,190,190,190.0,0.27,0.1125,0.5018,#bebebe
251010_125629_0000080742_CAM1_NG_bmp.rf.42bdcc4beff6c80adf09aa4c36573c8c.jpg,qblock,92,92,92,92.0,0.3825,0.18,0.921,#5c5c5c
251010_125629_0000080742_CAM1_NG_bmp.rf.42bdcc4beff6c80adf09aa4c36573c8c.jpg,qblock,93,93,93,93.0,0.36,0.2025,0.921,#5d5d5d
251010_125629_0000080742_CAM1_NG_bmp.rf.42bdcc4beff6c80adf09aa4c36573c8c.jpg,qblock,84,84,84,84.0,0.3825,0.18,0.9209,#545454
251010_125629_0000080742_CAM1_NG_bmp.rf.42bdcc4beff6c80adf09aa4c36573c8c.jpg,qblock,89,89,89,89.0,0.36,0.18,0.9118,#595959
251010_125629_0000080742_CAM1_NG_bmp.rf.42bdcc4beff6c80adf09aa4c36573c8c.jpg,qblock,81,81,81,81.0,0.36,0.18,0.9,#515151
251010_125629_0000080742_CAM1_NG_bmp.rf.42bdcc4beff6c80adf09aa4c36573c8c.jpg,qblock,84,84,84,84.0,0.36,0.18,0.8983,#545454
251010_125629_0000080742_CAM1_NG_bmp.rf.42bdcc4beff6c80adf09aa4c36573c8c.jpg,qblock,92,92,92,92.0,0.36,0.2025,0.8851,#5c5c5c
251010_125629_0000080742_CAM1_NG_bmp.rf.42bdcc4beff6c80adf09aa4c36573c8c.jpg,qblock,97,97,97,97.0,0.3825,0.2025,0.8724,#616161
251010_125629_0000080742_CAM1_NG_bmp.rf.42bdcc4beff6c80adf09aa4c36573c8c.jpg,qblock,84,84,84,84.0,0.3375,0.2025,0.8625,#545454
251010_125629_0000080742_CAM1_NG_bmp.rf.42bdcc4beff6c80adf09aa4c36573c8c.jpg,qblock,87,87,87,87.0,0.36,0.2025,0.8547,#575757
251010_125629_0000080742_CAM1_NG_bmp.rf.42bdcc4beff6c80adf09aa4c36573c8c.jpg,qblock,72,72,72,72.0,0.36,0.2025,0.5777,#484848
251010_125629_0000080742_CAM1_NG_bmp.rf.42bdcc4beff6c80adf09aa4c36573c8c.jpg,qblock,63,63,63,63.0,0.36,0.18,0.5662,#3f3f3f
251010_201457_0000147657_CAM1_NG_bmp.rf.49e62eb33c6995471bb166bac53500e6.jpg,qblock,92,92,92,92.0,0.3825,0.2025,0.8986,#5c5c5c
251010_201457_0000147657_CAM1_NG_bmp.rf.49e62eb33c6995471bb166bac53500e6.jpg,qblock,87,87,87,87.0,0.3825,0.2025,0.8916,#575757
251010_201457_0000147657_CAM1_NG_bmp.rf.49e62eb33c6995471bb166bac53500e6.jpg,qblock,80,80,80,80.0,0.36,0.2025,0.8777,#505050
251010_201457_0000147657_CAM1_NG_bmp.rf.49e62eb33c6995471bb166bac53500e6.jpg,qblock,93,93,93,93.0,0.3825,0.2025,0.8766,#5d5d5d
251010_201457_0000147657_CAM1_NG_bmp.rf.49e62eb33c6995471bb166bac53500e6.jpg,qblock,85,85,85,85.0,0.36,0.2025,0.8488,#555555
251010_201457_0000147657_CAM1_NG_bmp.rf.49e62eb33c6995471bb166bac53500e6.jpg,qblock,86,86,86,86.0,0.3825,0.2025,0.8472,#565656
251010_201457_0000147657_CAM1_NG_bmp.rf.49e62eb33c6995471bb166bac53500e6.jpg,qblock,80,80,80,80.0,0.36,0.2025,0.8452,#505050
251010_201457_0000147657_CAM1_NG_bmp.rf.49e62eb33c6995471bb166bac53500e6.jpg,qblock,85,85,85,85.0,0.3825,0.2025,0.8423,#555555
251010_201457_0000147657_CAM1_NG_bmp.rf.49e62eb33c6995471bb166bac53500e6.jpg,qblock,93,93,93,93.0,0.3825,0.2025,0.8127,#5d5d5d
251010_201457_0000147657_CAM1_NG_bmp.rf.49e62eb33c6995471bb166bac53500e6.jpg,qblock,86,86,86,86.0,0.3825,0.2025,0.8097,#565656
251010_201457_0000147657_CAM1_NG_bmp.rf.49e62eb33c6995471bb166bac53500e6.jpg,qblock,82,82,82,82.0,0.36,0.2025,0.7623,#525252
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,92,92,92,92.0,0.3825,0.2025,0.9396,#5c5c5c
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,93,93,93,93.0,0.3825,0.2025,0.9271,#5d5d5d
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,80,80,80,80.0,0.36,0.2025,0.9052,#505050
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,84,84,84,84.0,0.36,0.2025,0.8974,#545454
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,82,82,82,82.0,0.3825,0.18,0.8922,#525252
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,88,88,88,88.0,0.3825,0.2025,0.8899,#585858
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,76,76,76,76.0,0.36,0.18,0.8899,#4c4c4c
